Acession, Length, Host, Protein, Subtype, Country, Region, Year, Month, Day, Virus, Age
AAX11635,566,Human,HA,H3N2,USA,N,2002,01,29,Influenza A virus (A/New York/110/2002(H3N2))XX,24
AAX11635,566,Human,HA,H3N2,USA,N,2002,01,29,Influenza A virus (A/New York/110/2002(H3N2))XX,24
AAX11640,230,Human,NS1,H3N2,USA,N,2002,01,29,Influenza A virus (A/New York/110/2002(H3N2))XX,24
AAX11640,230,Human,NS1,H3N2,USA,N,2002,01,29,Influenza A virus (A/New York/110/2002(H3N2))XX,24
AAZ17860,90,Human,PB1-F2,H3N2,USA,N,2002,01,29,Influenza A virus (A/New York/110/2002(H3N2))XX,24
AAZ17860,90,Human,PB1-F2,H3N2,USA,N,2002,01,29,Influenza A virus (A/New York/110/2002(H3N2))XX,24
AAY18109,469,Human,NA,H3N2,USA,N,2002,02,04,Influenza A virus (A/New York/111/2002(H3N2))XX,78
AAY18109,469,Human,NA,H3N2,USA,N,2002,02,04,Influenza A virus (A/New York/111/2002(H3N2))XX,78
AAY18115,759,Human,PB2,H3N2,USA,N,2002,02,04,Influenza A virus (A/New York/111/2002(H3N2))XX,78
AAY18115,759,Human,PB2,H3N2,USA,N,2002,02,04,Influenza A virus (A/New York/111/2002(H3N2))XX,78
AAY44899,468,Human,NA,H3N2,USA,N,2002,01,29,Influenza A virus (A/New York/112/2002(H3N2))XX,2
AAY44899,468,Human,NA,H3N2,USA,N,2002,01,29,Influenza A virus (A/New York/112/2002(H3N2))XX,2
AAY44900,495,Human,NP,H3N2,USA,N,2002,01,29,Influenza A virus (A/New York/112/2002(H3N2))XX,2
AAY44900,495,Human,NP,H3N2,USA,N,2002,01,29,Influenza A virus (A/New York/112/2002(H3N2))XX,2
AAY44905,757,Human,PB2,H3N2,USA,N,2002,01,29,Influenza A virus (A/New York/112/2002(H3N2))XX,2
AAY44905,757,Human,PB2,H3N2,USA,N,2002,01,29,Influenza A virus (A/New York/112/2002(H3N2))XX,2
AAZ17862,87,Human,PB1-F2,H3N2,USA,N,2002,01,29,Influenza A virus (A/New York/112/2002(H3N2))XX,2
AAZ17862,87,Human,PB1-F2,H3N2,USA,N,2002,01,29,Influenza A virus (A/New York/112/2002(H3N2))XX,2
AAX12801,566,Human,HA,H3N2,USA,N,2002,01,31,Influenza A virus (A/New York/113/2002(H3N2))XX,11
AAX12801,566,Human,HA,H3N2,USA,N,2002,01,31,Influenza A virus (A/New York/113/2002(H3N2))XX,11
AAX12804,469,Human,NA,H3N2,USA,N,2002,01,31,Influenza A virus (A/New York/113/2002(H3N2))XX,11
AAX12804,469,Human,NA,H3N2,USA,N,2002,01,31,Influenza A virus (A/New York/113/2002(H3N2))XX,11
AAX12810,759,Human,PB2,H3N2,USA,N,2002,01,31,Influenza A virus (A/New York/113/2002(H3N2))XX,11
AAX12810,759,Human,PB2,H3N2,USA,N,2002,01,31,Influenza A virus (A/New York/113/2002(H3N2))XX,11
AAX57675,252,Human,M1,H3N2,USA,N,2002,03,05,Influenza A virus (A/New York/114/2002(H3N2))XX,54
AAX57675,252,Human,M1,H3N2,USA,N,2002,03,05,Influenza A virus (A/New York/114/2002(H3N2))XX,54
AAX57687,469,Human,NA,H3N2,USA,N,2002,02,07,Influenza A virus (A/New York/115/2002(H3N2))XX,0
AAX57687,469,Human,NA,H3N2,USA,N,2002,02,07,Influenza A virus (A/New York/115/2002(H3N2))XX,0
AAX57699,230,Human,NS1,H3N2,USA,N,2002,01,30,Influenza A virus (A/New York/116/2002(H3N2))XX,72
AAX57699,230,Human,NS1,H3N2,USA,N,2002,01,30,Influenza A virus (A/New York/116/2002(H3N2))XX,72
AAX57701,716,Human,PA,H3N2,USA,N,2002,01,30,Influenza A virus (A/New York/116/2002(H3N2))XX,72
AAX57701,716,Human,PA,H3N2,USA,N,2002,01,30,Influenza A virus (A/New York/116/2002(H3N2))XX,72
AAX57703,759,Human,PB2,H3N2,USA,N,2002,01,30,Influenza A virus (A/New York/116/2002(H3N2))XX,72
AAX57703,759,Human,PB2,H3N2,USA,N,2002,01,30,Influenza A virus (A/New York/116/2002(H3N2))XX,72
AAX76670,716,Human,PA,H3N2,USA,N,2002,02,01,Influenza A virus (A/New York/117/2002(H3N2))XX,72
AAX76670,716,Human,PA,H3N2,USA,N,2002,02,01,Influenza A virus (A/New York/117/2002(H3N2))XX,72
AAX76671,757,Human,PB1,H3N2,USA,N,2002,02,01,Influenza A virus (A/New York/117/2002(H3N2))XX,72
AAX76671,757,Human,PB1,H3N2,USA,N,2002,02,01,Influenza A virus (A/New York/117/2002(H3N2))XX,72
AAZ17867,90,Human,PB1-F2,H3N2,USA,N,2002,02,01,Influenza A virus (A/New York/117/2002(H3N2))XX,72
AAZ17867,90,Human,PB1-F2,H3N2,USA,N,2002,02,01,Influenza A virus (A/New York/117/2002(H3N2))XX,72
AAY44641,566,Human,HA,H3N2,USA,N,2002,01,30,Influenza A virus (A/New York/118/2002(H3N2))XX,43
AAY44641,566,Human,HA,H3N2,USA,N,2002,01,30,Influenza A virus (A/New York/118/2002(H3N2))XX,43
AAX12733,97,Human,M2,H3N2,USA,N,2003,12,13,Influenza A virus (A/New York/12/2003(H3N2))XX,20
AAX12733,97,Human,M2,H3N2,USA,N,2003,12,13,Influenza A virus (A/New York/12/2003(H3N2))XX,20
AAX12734,468,Human,NA,H3N2,USA,N,2003,12,13,Influenza A virus (A/New York/12/2003(H3N2))XX,20
AAX12734,468,Human,NA,H3N2,USA,N,2003,12,13,Influenza A virus (A/New York/12/2003(H3N2))XX,20
AAX57784,566,Human,HA,H3N2,USA,N,2002,02,19,Influenza A virus (A/New York/120/2002(H3N2))XX,92
AAX57784,566,Human,HA,H3N2,USA,N,2002,02,19,Influenza A virus (A/New York/120/2002(H3N2))XX,92
AAX57787,469,Human,NA,H3N2,USA,N,2002,02,19,Influenza A virus (A/New York/120/2002(H3N2))XX,92
AAX57787,469,Human,NA,H3N2,USA,N,2002,02,19,Influenza A virus (A/New York/120/2002(H3N2))XX,92
AAX12815,498,Human,NP,H3N2,USA,N,2002,02,26,Influenza A virus (A/New York/121/2002(H3N2))XX,81
AAX12815,498,Human,NP,H3N2,USA,N,2002,02,26,Influenza A virus (A/New York/121/2002(H3N2))XX,81
AAX12819,757,Human,PB1,H3N2,USA,N,2002,02,26,Influenza A virus (A/New York/121/2002(H3N2))XX,81
AAX12819,757,Human,PB1,H3N2,USA,N,2002,02,26,Influenza A virus (A/New York/121/2002(H3N2))XX,81
AAY28405,566,Human,HA,H3N2,USA,N,2002,03,21,Influenza A virus (A/New York/122/2002(H3N2))XX,1
AAY28405,566,Human,HA,H3N2,USA,N,2002,03,21,Influenza A virus (A/New York/122/2002(H3N2))XX,1
AAY28406,252,Human,M1,H3N2,USA,N,2002,03,21,Influenza A virus (A/New York/122/2002(H3N2))XX,1
AAY28406,252,Human,M1,H3N2,USA,N,2002,03,21,Influenza A virus (A/New York/122/2002(H3N2))XX,1
AAY28409,498,Human,NP,H3N2,USA,N,2002,03,21,Influenza A virus (A/New York/122/2002(H3N2))XX,1
AAY28409,498,Human,NP,H3N2,USA,N,2002,03,21,Influenza A virus (A/New York/122/2002(H3N2))XX,1
AAY28413,757,Human,PB1,H3N2,USA,N,2002,03,21,Influenza A virus (A/New York/122/2002(H3N2))XX,1
AAY28413,757,Human,PB1,H3N2,USA,N,2002,03,21,Influenza A virus (A/New York/122/2002(H3N2))XX,1
AAY28414,759,Human,PB2,H3N2,USA,N,2002,03,21,Influenza A virus (A/New York/122/2002(H3N2))XX,1
AAY28414,759,Human,PB2,H3N2,USA,N,2002,03,21,Influenza A virus (A/New York/122/2002(H3N2))XX,1
ABA43200,566,Human,HA,H3N2,USA,N,2004,12,16,Influenza A virus (A/New York/123/2004(H3N2))XX,24
ABA43200,566,Human,HA,H3N2,USA,N,2004,12,16,Influenza A virus (A/New York/123/2004(H3N2))XX,24
ABA43208,757,Human,PB1,H3N2,USA,N,2004,12,16,Influenza A virus (A/New York/123/2004(H3N2))XX,24
ABA43208,757,Human,PB1,H3N2,USA,N,2004,12,16,Influenza A virus (A/New York/123/2004(H3N2))XX,24
ABA43209,759,Human,PB2,H3N2,USA,N,2004,12,16,Influenza A virus (A/New York/123/2004(H3N2))XX,24
ABA43209,759,Human,PB2,H3N2,USA,N,2004,12,16,Influenza A virus (A/New York/123/2004(H3N2))XX,24
ABU87911,52,Human,PB1-F2,H3N2,USA,N,2004,12,16,Influenza A virus (A/New York/123/2004(H3N2))XX,24
ABU87911,52,Human,PB1-F2,H3N2,USA,N,2004,12,16,Influenza A virus (A/New York/123/2004(H3N2))XX,24
AAX56490,566,Human,HA,H3N2,USA,N,2001,11,27,Influenza A virus (A/New York/124/2001(H3N2))XX,20
AAX56490,566,Human,HA,H3N2,USA,N,2001,11,27,Influenza A virus (A/New York/124/2001(H3N2))XX,20
AAX56491,252,Human,M1,H3N2,USA,N,2001,11,27,Influenza A virus (A/New York/124/2001(H3N2))XX,20
AAX56491,252,Human,M1,H3N2,USA,N,2001,11,27,Influenza A virus (A/New York/124/2001(H3N2))XX,20
AAX56492,93,Human,M2,H3N2,USA,N,2001,11,27,Influenza A virus (A/New York/124/2001(H3N2))XX,20
AAX56492,93,Human,M2,H3N2,USA,N,2001,11,27,Influenza A virus (A/New York/124/2001(H3N2))XX,20
AAX56496,119,Human,NS2,H3N2,USA,N,2001,11,27,Influenza A virus (A/New York/124/2001(H3N2))XX,20
AAX56496,119,Human,NS2,H3N2,USA,N,2001,11,27,Influenza A virus (A/New York/124/2001(H3N2))XX,20
AAX56497,716,Human,PA,H3N2,USA,N,2001,11,27,Influenza A virus (A/New York/124/2001(H3N2))XX,20
AAX56497,716,Human,PA,H3N2,USA,N,2001,11,27,Influenza A virus (A/New York/124/2001(H3N2))XX,20
AAX56499,759,Human,PB2,H3N2,USA,N,2001,11,27,Influenza A virus (A/New York/124/2001(H3N2))XX,20
AAX56499,759,Human,PB2,H3N2,USA,N,2001,11,27,Influenza A virus (A/New York/124/2001(H3N2))XX,20
AAZ17873,90,Human,PB1-F2,H3N2,USA,N,2001,11,27,Influenza A virus (A/New York/124/2001(H3N2))XX,20
AAZ17873,90,Human,PB1-F2,H3N2,USA,N,2001,11,27,Influenza A virus (A/New York/124/2001(H3N2))XX,20
AAY47023,566,Human,HA,H3N2,USA,N,2002,01,14,Influenza A virus (A/New York/125/2002(H3N2))XX,35
AAY47023,566,Human,HA,H3N2,USA,N,2002,01,14,Influenza A virus (A/New York/125/2002(H3N2))XX,35
AAY47026,468,Human,NA,H3N2,USA,N,2002,01,14,Influenza A virus (A/New York/125/2002(H3N2))XX,35
AAY47026,468,Human,NA,H3N2,USA,N,2002,01,14,Influenza A virus (A/New York/125/2002(H3N2))XX,35
AAY47031,755,Human,PB1,H3N2,USA,N,2002,01,14,Influenza A virus (A/New York/125/2002(H3N2))XX,35
AAY47031,755,Human,PB1,H3N2,USA,N,2002,01,14,Influenza A virus (A/New York/125/2002(H3N2))XX,35
AAZ38539,566,Human,HA,H3N2,USA,N,2002,03,01,Influenza A virus (A/New York/126/2002(H3N2))XX,2
AAZ38539,566,Human,HA,H3N2,USA,N,2002,03,01,Influenza A virus (A/New York/126/2002(H3N2))XX,2
AAZ38542,468,Human,NA,H3N2,USA,N,2002,03,01,Influenza A virus (A/New York/126/2002(H3N2))XX,2
AAZ38542,468,Human,NA,H3N2,USA,N,2002,03,01,Influenza A virus (A/New York/126/2002(H3N2))XX,2
AAZ38549,759,Human,PB2,H3N2,USA,N,2002,03,01,Influenza A virus (A/New York/126/2002(H3N2))XX,2
AAZ38549,759,Human,PB2,H3N2,USA,N,2002,03,01,Influenza A virus (A/New York/126/2002(H3N2))XX,2
AAX56507,716,Human,PA,H3N2,USA,N,2002,01,25,Influenza A virus (A/New York/128/2002(H3N2))XX,19
AAX56507,716,Human,PA,H3N2,USA,N,2002,01,25,Influenza A virus (A/New York/128/2002(H3N2))XX,19
AAX56508,757,Human,PB1,H3N2,USA,N,2002,01,25,Influenza A virus (A/New York/128/2002(H3N2))XX,19
AAX56508,757,Human,PB1,H3N2,USA,N,2002,01,25,Influenza A virus (A/New York/128/2002(H3N2))XX,19
AAX47515,566,Human,HA,H3N2,USA,N,2002,02,12,Influenza A virus (A/New York/129/2002(H3N2))XX,38
AAX47515,566,Human,HA,H3N2,USA,N,2002,02,12,Influenza A virus (A/New York/129/2002(H3N2))XX,38
AAX47519,498,Human,NP,H3N2,USA,N,2002,02,12,Influenza A virus (A/New York/129/2002(H3N2))XX,38
AAX47519,498,Human,NP,H3N2,USA,N,2002,02,12,Influenza A virus (A/New York/129/2002(H3N2))XX,38
AAY18095,759,Human,PB2,H3N2,USA,N,2003,11,12,Influenza A virus (A/New York/13/2003(H3N2))XX,23
AAY18095,759,Human,PB2,H3N2,USA,N,2003,11,12,Influenza A virus (A/New York/13/2003(H3N2))XX,23
AAX57734,566,Human,HA,H3N2,USA,N,2002,03,11,Influenza A virus (A/New York/130/2002(H3N2))XX,4
AAX57734,566,Human,HA,H3N2,USA,N,2002,03,11,Influenza A virus (A/New York/130/2002(H3N2))XX,4
AAX57738,498,Human,NP,H3N2,USA,N,2002,03,11,Influenza A virus (A/New York/130/2002(H3N2))XX,4
AAX57738,498,Human,NP,H3N2,USA,N,2002,03,11,Influenza A virus (A/New York/130/2002(H3N2))XX,4
AAX57741,716,Human,PA,H3N2,USA,N,2002,03,11,Influenza A virus (A/New York/130/2002(H3N2))XX,4
AAX57741,716,Human,PA,H3N2,USA,N,2002,03,11,Influenza A virus (A/New York/130/2002(H3N2))XX,4
AAX35861,566,Human,HA,H3N2,USA,N,2001,12,23,Influenza A virus (A/New York/131/2001(H3N2))XX,0
AAX35861,566,Human,HA,H3N2,USA,N,2001,12,23,Influenza A virus (A/New York/131/2001(H3N2))XX,0
AAX35863,97,Human,M2,H3N2,USA,N,2001,12,23,Influenza A virus (A/New York/131/2001(H3N2))XX,0
AAX35863,97,Human,M2,H3N2,USA,N,2001,12,23,Influenza A virus (A/New York/131/2001(H3N2))XX,0
AAX35864,469,Human,NA,H3N2,USA,N,2001,12,23,Influenza A virus (A/New York/131/2001(H3N2))XX,0
AAX35864,469,Human,NA,H3N2,USA,N,2001,12,23,Influenza A virus (A/New York/131/2001(H3N2))XX,0
AAX35869,757,Human,PB1,H3N2,USA,N,2001,12,23,Influenza A virus (A/New York/131/2001(H3N2))XX,0
AAX35869,757,Human,PB1,H3N2,USA,N,2001,12,23,Influenza A virus (A/New York/131/2001(H3N2))XX,0
AAX35870,759,Human,PB2,H3N2,USA,N,2001,12,23,Influenza A virus (A/New York/131/2001(H3N2))XX,0
AAX35870,759,Human,PB2,H3N2,USA,N,2001,12,23,Influenza A virus (A/New York/131/2001(H3N2))XX,0
AAX56510,566,Human,HA,H3N2,USA,N,2002,01,27,Influenza A virus (A/New York/132/2002(H3N2))XX,0
AAX56510,566,Human,HA,H3N2,USA,N,2002,01,27,Influenza A virus (A/New York/132/2002(H3N2))XX,0
AAX56518,757,Human,PB1,H3N2,USA,N,2002,01,27,Influenza A virus (A/New York/132/2002(H3N2))XX,0
AAX56518,757,Human,PB1,H3N2,USA,N,2002,01,27,Influenza A virus (A/New York/132/2002(H3N2))XX,0
AAX56519,759,Human,PB2,H3N2,USA,N,2002,01,27,Influenza A virus (A/New York/132/2002(H3N2))XX,0
AAX56519,759,Human,PB2,H3N2,USA,N,2002,01,27,Influenza A virus (A/New York/132/2002(H3N2))XX,0
AAX47538,469,Human,NA,H3N2,USA,N,2002,02,06,Influenza A virus (A/New York/133/2002(H3N2))XX,0
AAX47538,469,Human,NA,H3N2,USA,N,2002,02,06,Influenza A virus (A/New York/133/2002(H3N2))XX,0
AAX47544,759,Human,PB2,H3N2,USA,N,2002,02,06,Influenza A virus (A/New York/133/2002(H3N2))XX,0
AAX47544,759,Human,PB2,H3N2,USA,N,2002,02,06,Influenza A virus (A/New York/133/2002(H3N2))XX,0
AAZ20001,87,Human,PB1-F2,H3N2,USA,N,2002,02,06,Influenza A virus (A/New York/133/2002(H3N2))XX,0
AAZ20001,87,Human,PB1-F2,H3N2,USA,N,2002,02,06,Influenza A virus (A/New York/133/2002(H3N2))XX,0
AAX35871,566,Human,HA,H3N2,USA,N,2002,02,14,Influenza A virus (A/New York/135/2002(H3N2))XX,13
AAX35871,566,Human,HA,H3N2,USA,N,2002,02,14,Influenza A virus (A/New York/135/2002(H3N2))XX,13
AAX35877,121,Human,NS2,H3N2,USA,N,2002,02,14,Influenza A virus (A/New York/135/2002(H3N2))XX,13
AAX35877,121,Human,NS2,H3N2,USA,N,2002,02,14,Influenza A virus (A/New York/135/2002(H3N2))XX,13
AAY28628,566,Human,HA,H3N2,USA,N,2002,03,19,Influenza A virus (A/New York/136/2002(H3N2))XX,5
AAY28628,566,Human,HA,H3N2,USA,N,2002,03,19,Influenza A virus (A/New York/136/2002(H3N2))XX,5
AAY28631,468,Human,NA,H3N2,USA,N,2002,03,19,Influenza A virus (A/New York/136/2002(H3N2))XX,5
AAY28631,468,Human,NA,H3N2,USA,N,2002,03,19,Influenza A virus (A/New York/136/2002(H3N2))XX,5
AAY28633,230,Human,NS1,H3N2,USA,N,2002,03,19,Influenza A virus (A/New York/136/2002(H3N2))XX,5
AAY28633,230,Human,NS1,H3N2,USA,N,2002,03,19,Influenza A virus (A/New York/136/2002(H3N2))XX,5
AAY28637,759,Human,PB2,H3N2,USA,N,2002,03,19,Influenza A virus (A/New York/136/2002(H3N2))XX,5
AAY28637,759,Human,PB2,H3N2,USA,N,2002,03,19,Influenza A virus (A/New York/136/2002(H3N2))XX,5
AAZ20004,87,Human,PB1-F2,H3N2,USA,N,2002,03,19,Influenza A virus (A/New York/136/2002(H3N2))XX,5
AAZ20004,87,Human,PB1-F2,H3N2,USA,N,2002,03,19,Influenza A virus (A/New York/136/2002(H3N2))XX,5
AAY28280,230,Human,NS1,H3N2,USA,N,1999,10,04,Influenza A virus (A/New York/137/1999(H3N2))XX,59
AAY28280,230,Human,NS1,H3N2,USA,N,1999,10,04,Influenza A virus (A/New York/137/1999(H3N2))XX,59
AAY18166,566,Human,HA,H3N2,USA,N,1999,10,03,Influenza A virus (A/New York/138/1999(H3N2))XX,58
AAY18166,566,Human,HA,H3N2,USA,N,1999,10,03,Influenza A virus (A/New York/138/1999(H3N2))XX,58
AAY18169,469,Human,NA,H3N2,USA,N,1999,10,03,Influenza A virus (A/New York/138/1999(H3N2))XX,58
AAY18169,469,Human,NA,H3N2,USA,N,1999,10,03,Influenza A virus (A/New York/138/1999(H3N2))XX,58
AAY18173,716,Human,PA,H3N2,USA,N,1999,10,03,Influenza A virus (A/New York/138/1999(H3N2))XX,58
AAY18173,716,Human,PA,H3N2,USA,N,1999,10,03,Influenza A virus (A/New York/138/1999(H3N2))XX,58
AAY44887,249,Human,M1,H3N2,USA,N,1999,12,04,Influenza A virus (A/New York/139/1999(H3N2))XX,80
AAY44887,249,Human,M1,H3N2,USA,N,1999,12,04,Influenza A virus (A/New York/139/1999(H3N2))XX,80
AAY44888,94,Human,M2,H3N2,USA,N,1999,12,04,Influenza A virus (A/New York/139/1999(H3N2))XX,80
AAY44888,94,Human,M2,H3N2,USA,N,1999,12,04,Influenza A virus (A/New York/139/1999(H3N2))XX,80
AAY44889,468,Human,NA,H3N2,USA,N,1999,12,04,Influenza A virus (A/New York/139/1999(H3N2))XX,80
AAY44889,468,Human,NA,H3N2,USA,N,1999,12,04,Influenza A virus (A/New York/139/1999(H3N2))XX,80
AAY18096,566,Human,HA,H3N2,USA,N,2003,12,03,Influenza A virus (A/New York/14/2003(H3N2))XX,21
AAY18096,566,Human,HA,H3N2,USA,N,2003,12,03,Influenza A virus (A/New York/14/2003(H3N2))XX,21
AAY18099,469,Human,NA,H3N2,USA,N,2003,12,03,Influenza A virus (A/New York/14/2003(H3N2))XX,21
AAY18099,469,Human,NA,H3N2,USA,N,2003,12,03,Influenza A virus (A/New York/14/2003(H3N2))XX,21
AAY18103,716,Human,PA,H3N2,USA,N,2003,12,03,Influenza A virus (A/New York/14/2003(H3N2))XX,21
AAY18103,716,Human,PA,H3N2,USA,N,2003,12,03,Influenza A virus (A/New York/14/2003(H3N2))XX,21
AAZ83289,250,Human,M1,H3N2,USA,N,1999,12,27,Influenza A virus (A/New York/140/1999(H3N2))XX,86
AAZ83289,250,Human,M1,H3N2,USA,N,1999,12,27,Influenza A virus (A/New York/140/1999(H3N2))XX,86
AAZ83290,90,Human,M2,H3N2,USA,N,1999,12,27,Influenza A virus (A/New York/140/1999(H3N2))XX,86
AAZ83290,90,Human,M2,H3N2,USA,N,1999,12,27,Influenza A virus (A/New York/140/1999(H3N2))XX,86
AAZ83295,716,Human,PA,H3N2,USA,N,1999,12,27,Influenza A virus (A/New York/140/1999(H3N2))XX,86
AAZ83295,716,Human,PA,H3N2,USA,N,1999,12,27,Influenza A virus (A/New York/140/1999(H3N2))XX,86
AAY59034,236,Human,NA,H3N2,USA,N,1999,11,09,Influenza A virus (A/New York/141/1999(H3N2))XX,21
AAY59034,236,Human,NA,H3N2,USA,N,1999,11,09,Influenza A virus (A/New York/141/1999(H3N2))XX,21
AAY59035,566,Human,HA,H3N2,USA,N,1999,11,09,Influenza A virus (A/New York/141/1999(H3N2))XX,21
AAY59035,566,Human,HA,H3N2,USA,N,1999,11,09,Influenza A virus (A/New York/141/1999(H3N2))XX,21
AAY59038,463,Human,NA,H3N2,USA,N,1999,11,09,Influenza A virus (A/New York/141/1999(H3N2))XX,21
AAY59038,463,Human,NA,H3N2,USA,N,1999,11,09,Influenza A virus (A/New York/141/1999(H3N2))XX,21
AAY59042,716,Human,PA,H3N2,USA,N,1999,11,09,Influenza A virus (A/New York/141/1999(H3N2))XX,21
AAY59042,716,Human,PA,H3N2,USA,N,1999,11,09,Influenza A virus (A/New York/141/1999(H3N2))XX,21
AAY59043,757,Human,PB1,H3N2,USA,N,1999,11,09,Influenza A virus (A/New York/141/1999(H3N2))XX,21
AAY59043,757,Human,PB1,H3N2,USA,N,1999,11,09,Influenza A virus (A/New York/141/1999(H3N2))XX,21
AAY59044,759,Human,PB2,H3N2,USA,N,1999,11,09,Influenza A virus (A/New York/141/1999(H3N2))XX,21
AAY59044,759,Human,PB2,H3N2,USA,N,1999,11,09,Influenza A virus (A/New York/141/1999(H3N2))XX,21
AAY64212,566,Human,HA,H3N2,USA,N,2000,02,06,Influenza A virus (A/New York/142/2000(H3N2))XX,20
AAY64212,566,Human,HA,H3N2,USA,N,2000,02,06,Influenza A virus (A/New York/142/2000(H3N2))XX,20
AAY64213,252,Human,M1,H3N2,USA,N,2000,02,06,Influenza A virus (A/New York/142/2000(H3N2))XX,20
AAY64213,252,Human,M1,H3N2,USA,N,2000,02,06,Influenza A virus (A/New York/142/2000(H3N2))XX,20
AAY64219,716,Human,PA,H3N2,USA,N,2000,02,06,Influenza A virus (A/New York/142/2000(H3N2))XX,20
AAY64219,716,Human,PA,H3N2,USA,N,2000,02,06,Influenza A virus (A/New York/142/2000(H3N2))XX,20
AAY64220,757,Human,PB1,H3N2,USA,N,2000,02,06,Influenza A virus (A/New York/142/2000(H3N2))XX,20
AAY64220,757,Human,PB1,H3N2,USA,N,2000,02,06,Influenza A virus (A/New York/142/2000(H3N2))XX,20
AAX57794,566,Human,HA,H3N2,USA,N,1999,11,26,Influenza A virus (A/New York/143/1999(H3N2))XX,22
AAX57794,566,Human,HA,H3N2,USA,N,1999,11,26,Influenza A virus (A/New York/143/1999(H3N2))XX,22
AAY44755,566,Human,HA,H3N2,USA,N,1999,11,09,Influenza A virus (A/New York/145/1999(H3N2))XX,21
AAY44755,566,Human,HA,H3N2,USA,N,1999,11,09,Influenza A virus (A/New York/145/1999(H3N2))XX,21
AAY44758,469,Human,NA,H3N2,USA,N,1999,11,09,Influenza A virus (A/New York/145/1999(H3N2))XX,21
AAY44758,469,Human,NA,H3N2,USA,N,1999,11,09,Influenza A virus (A/New York/145/1999(H3N2))XX,21
AAY44759,495,Human,NP,H3N2,USA,N,1999,11,09,Influenza A virus (A/New York/145/1999(H3N2))XX,21
AAY44759,495,Human,NP,H3N2,USA,N,1999,11,09,Influenza A virus (A/New York/145/1999(H3N2))XX,21
AAZ20011,90,Human,PB1-F2,H3N2,USA,N,1999,11,09,Influenza A virus (A/New York/145/1999(H3N2))XX,21
AAZ20011,90,Human,PB1-F2,H3N2,USA,N,1999,11,09,Influenza A virus (A/New York/145/1999(H3N2))XX,21
AAX76683,566,Human,HA,H3N2,USA,N,2000,02,09,Influenza A virus (A/New York/148/2000(H3N2))XX,12
AAX76683,566,Human,HA,H3N2,USA,N,2000,02,09,Influenza A virus (A/New York/148/2000(H3N2))XX,12
AAX56543,469,Human,NA,H3N2,USA,N,1999,11,29,Influenza A virus (A/New York/149/1999(H3N2))XX,65
AAX56543,469,Human,NA,H3N2,USA,N,1999,11,29,Influenza A virus (A/New York/149/1999(H3N2))XX,65
AAX56545,230,Human,NS1,H3N2,USA,N,1999,11,29,Influenza A virus (A/New York/149/1999(H3N2))XX,65
AAX56545,230,Human,NS1,H3N2,USA,N,1999,11,29,Influenza A virus (A/New York/149/1999(H3N2))XX,65
AAX56547,716,Human,PA,H3N2,USA,N,1999,11,29,Influenza A virus (A/New York/149/1999(H3N2))XX,65
AAX56547,716,Human,PA,H3N2,USA,N,1999,11,29,Influenza A virus (A/New York/149/1999(H3N2))XX,65
AAX56384,498,Human,NP,H3N2,USA,N,2003,11,12,Influenza A virus (A/New York/15/2003(H3N2))XX,15
AAX56384,498,Human,NP,H3N2,USA,N,2003,11,12,Influenza A virus (A/New York/15/2003(H3N2))XX,15
AAX56387,716,Human,PA,H3N2,USA,N,2003,11,12,Influenza A virus (A/New York/15/2003(H3N2))XX,15
AAX56387,716,Human,PA,H3N2,USA,N,2003,11,12,Influenza A virus (A/New York/15/2003(H3N2))XX,15
AAX56389,759,Human,PB2,H3N2,USA,N,2003,11,12,Influenza A virus (A/New York/15/2003(H3N2))XX,15
AAX56389,759,Human,PB2,H3N2,USA,N,2003,11,12,Influenza A virus (A/New York/15/2003(H3N2))XX,15
AAZ17772,90,Human,PB1-F2,H3N2,USA,N,2003,11,12,Influenza A virus (A/New York/15/2003(H3N2))XX,15
AAZ17772,90,Human,PB1-F2,H3N2,USA,N,2003,11,12,Influenza A virus (A/New York/15/2003(H3N2))XX,15
AAX56558,757,Human,PB1,H3N2,USA,N,2000,01,28,Influenza A virus (A/New York/150/2000(H3N2))XX,72
AAX56558,757,Human,PB1,H3N2,USA,N,2000,01,28,Influenza A virus (A/New York/150/2000(H3N2))XX,72
AAX57754,566,Human,HA,H3N2,USA,N,1999,12,04,Influenza A virus (A/New York/151/1999(H3N2))XX,97
AAX57754,566,Human,HA,H3N2,USA,N,1999,12,04,Influenza A virus (A/New York/151/1999(H3N2))XX,97
AAY28363,566,Human,HA,H3N2,USA,N,2000,01,18,Influenza A virus (A/New York/152/2000(H3N2))XX,51
AAY28363,566,Human,HA,H3N2,USA,N,2000,01,18,Influenza A virus (A/New York/152/2000(H3N2))XX,51
AAY28365,252,Human,M1,H3N2,USA,N,2000,01,18,Influenza A virus (A/New York/152/2000(H3N2))XX,51
AAY28365,252,Human,M1,H3N2,USA,N,2000,01,18,Influenza A virus (A/New York/152/2000(H3N2))XX,51
AAY28369,498,Human,NP,H3N2,USA,N,2000,01,18,Influenza A virus (A/New York/152/2000(H3N2))XX,51
AAY28369,498,Human,NP,H3N2,USA,N,2000,01,18,Influenza A virus (A/New York/152/2000(H3N2))XX,51
AAY28370,230,Human,NS1,H3N2,USA,N,2000,01,18,Influenza A virus (A/New York/152/2000(H3N2))XX,51
