Country,Year,Week,AH1,AH1N12009,AH3
Greece,2011,16,0,0,0
Greece,2011,17,0,0,0
Greece,2011,18,0,0,0
Greece,2011,39,0,0,0
Greece,2011,40,0,0,0
Greece,2011,41,0,0,0
Greece,2011,42,0,0,0
Greece,2011,43,0,0,0
Greece,2011,44,0,0,0
Greece,2011,45,0,0,0
Greece,2011,46,0,0,0
Greece,2011,47,0,0,0
Greece,2011,48,0,0,0
Greece,2011,49,0,0,0
Greece,2011,50,0,0,0
Greece,2011,51,0,0,0
Greece,2011,52,0,0,0
Greece,2012,1,0,0,1
Greece,2012,2,0,1,2
Greece,2012,3,0,0,1
Greece,2012,4,0,0,12
Greece,2012,5,0,0,13
Greece,2012,6,0,0,24
Greece,2012,7,0,0,14
Greece,2012,8,0,0,26
Greece,2012,9,0,0,30
Greece,2012,10,0,0,31
Greece,2012,11,0,0,21
Greece,2012,12,0,0,18
Greece,2012,13,0,0,17
Greece,2012,14,0,0,6
Greece,2012,15,0,0,0
Greece,2012,16,0,0,0
Greece,2012,17,0,0,0
Greece,2012,18,0,0,0
Greece,2012,19,0,0,0
Greece,2012,20,0,0,0
Greece,2012,21,0,0,0
Greece,2012,22,0,0,0
Greece,2012,23,0,0,0
Greece,2012,24,0,0,0
Greece,2012,25,0,0,0
Greece,2012,26,0,0,0
Greece,2012,27,0,0,0
Greece,2012,28,0,0,0
Greece,2012,29,0,0,0
Greece,2012,30,0,0,0
Greece,2012,31,0,0,0
Greece,2012,32,0,0,0
Greece,2012,33,0,0,0
Greece,2012,34,0,0,0
Greece,2012,35,0,0,0
Greece,2012,36,0,0,0
Greece,2012,37,0,0,0
Greece,2012,38,0,0,0
Greece,2012,39,0,0,0
Greece,2012,40,0,0,0
Greece,2012,41,0,0,0
Greece,2012,42,0,0,0
Greece,2012,43,0,0,0
Greece,2012,44,0,0,0
Greece,2012,45,0,0,0
Greece,2012,46,0,0,0
Greece,2012,47,0,0,0
Greece,2012,48,0,0,0
Greece,2012,49,0,0,0
Greece,2012,50,0,0,0
Greece,2012,51,0,0,0
Greece,2012,52,0,0,1
Greece,2013,1,0,1,0
Greece,2013,2,0,1,2
Greece,2013,3,0,6,3
Greece,2013,4,0,9,13
Greece,2013,5,0,9,20
Greece,2013,6,0,15,15
Greece,2013,7,0,72,13
Greece,2013,8,0,26,30
Greece,2013,9,0,17,24
Greece,2013,10,0,19,26
Greece,2013,11,0,10,23
Greece,2013,12,0,9,17
Greece,2013,13,0,6,10
Greece,2013,14,0,12,7
Greece,2013,15,0,4,4
Greece,2013,16,0,1,1
Greece,2013,17,0,1,0
Greece,2013,18,0,1,0
Greece,2013,19,0,1,0
Greece,2013,20,0,1,0
Greece,2013,21,0,0,1
Greece,2013,22,0,0,0
Greece,2013,23,0,0,0
Greece,2013,24,0,1,0
Greece,2013,25,0,0,0
Greece,2013,26,0,0,0
Greece,2013,27,0,0,0
Greece,2013,28,0,0,0
Greece,2013,29,0,0,0
Greece,2013,30,0,0,0
Greece,2013,31,0,0,0
Greece,2013,32,0,0,0
Greece,2013,33,0,0,0
Greece,2013,34,0,0,0
Greece,2013,35,0,0,0
Greece,2013,36,0,0,0
Greece,2013,37,0,0,0
Greece,2013,38,0,0,0
Greece,2013,39,0,0,0
Greece,2013,40,0,0,0
Greece,2013,41,0,0,0
Greece,2013,42,0,0,0
Greece,2013,43,0,0,0
Greece,2013,44,0,0,0
Greece,2013,45,0,0,0
Greece,2013,46,0,0,0
Greece,2013,47,0,0,0
Greece,2013,48,0,0,0
Greece,2013,49,0,0,0
Greece,2013,50,0,0,0
Greece,2013,51,0,0,0
Greece,2013,52,0,5,0
Greece,2014,1,0,0,0
Greece,2014,2,0,19,1
Greece,2014,3,0,34,3
Greece,2014,4,0,53,3
Greece,2014,5,0,54,12
Greece,2014,6,0,102,13
Greece,2014,7,0,77,23
Greece,2014,8,0,84,21
Greece,2014,9,0,87,24
Greece,2014,10,0,52,24
Greece,2014,11,0,52,24
Greece,2014,12,0,37,17
Greece,2014,13,0,20,8
Greece,2014,14,0,14,12
Greece,2014,15,0,3,6
Greece,2014,16,0,2,0
Greece,2014,17,0,1,5
Greece,2014,18,0,1,0
Greece,2014,19,0,0,0
Greece,2014,20,0,0,0
Greece,2014,22,0,0,0
Greece,2014,23,0,0,0
Greece,2014,24,0,0,0
Greece,2014,26,0,0,0
Greece,2014,27,0,0,0
Greece,2014,31,0,0,0
Greece,2014,32,0,0,0
Greece,2014,33,0,0,0
Greece,2014,34,0,0,0
Greece,2014,35,0,0,0
Greece,2014,36,0,0,0
Greece,2014,37,0,0,0
Greece,2014,38,0,0,0
Greece,2014,39,0,0,0
Greece,2014,40,0,0,0
Greece,2014,41,0,0,0
Greece,2014,42,0,0,0
Greece,2014,43,0,0,0
Greece,2014,44,0,0,1
Greece,2014,45,0,0,1
Greece,2014,46,0,0,1
Greece,2014,47,0,0,0
Greece,2014,48,0,0,0
Greece,2014,49,0,0,0
Greece,2014,50,0,0,0
Greece,2014,51,0,0,1
Greece,2014,52,0,0,6
Greece,2015,1,0,1,17
Greece,2015,2,0,1,32
Greece,2015,3,0,5,55
Greece,2015,4,0,7,107
Greece,2015,5,0,7,66
Greece,2015,6,0,11,31
Greece,2015,7,0,3,20
Greece,2015,8,0,4,25
Greece,2015,9,0,4,18
Greece,2015,10,0,5,12
Greece,2015,11,0,2,8
Greece,2015,12,0,3,6
Greece,2015,13,1,2,6
Greece,2015,14,0,0,5
Greece,2015,15,0,0,2
Greece,2015,16,0,0,0
Greece,2015,17,0,1,1
Greece,2015,18,0,0,0
Greece,2015,19,0,0,0
Greece,2015,20,0,0,0
Greece,2015,21,0,0,0
Greece,2015,24,0,0,0
Greece,2015,26,0,0,0
Greece,2015,27,0,0,0
Greece,2015,28,0,0,0
Greece,2015,29,0,0,0
Greece,2015,30,0,0,0
Greece,2015,31,0,0,0
Greece,2015,32,0,0,0
Greece,2015,33,0,0,0
Greece,2015,34,0,0,0
Greece,2015,35,0,0,0
Greece,2015,37,0,0,0
Greece,2015,38,0,0,0
Greece,2015,39,0,0,0
Greece,2015,41,0,0,0
Greece,2015,42,0,0,1
Greece,2015,43,0,0,0
Greece,2015,44,0,0,0
Greece,2015,46,0,0,0
Greece,2015,47,0,0,0
Greece,2015,48,0,0,0
Greece,2015,49,0,0,0
Greece,2015,50,0,0,1
Greece,2015,51,0,1,0
Greece,2015,52,0,0,0
Greece,2015,53,0,5,0
Greece,2016,1,0,50,0
Greece,2016,2,0,107,0
Greece,2016,3,0,184,0
Greece,2016,4,0,233,0
Greece,2016,5,0,295,0
Greece,2016,6,0,276,0
Greece,2016,7,0,140,1
Greece,2016,8,0,66,0
Greece,2016,9,0,41,1
Greece,2016,10,0,15,0
Greece,2016,11,0,8,0
Greece,2016,12,0,4,2
Greece,2016,13,0,3,0
Greece,2016,14,0,2,2
Greece,2016,15,0,2,2
Greece,2016,16,0,0,0
Greece,2016,17,0,0,0
Greece,2016,18,0,0,0
Greece,2016,19,0,0,0
Greece,2016,20,0,0,0
Greece,2016,23,0,0,0
Greece,2016,24,0,0,0
Greece,2016,40,0,0,0
Greece,2016,42,0,0,0
Greece,2016,43,0,0,0
Greece,2016,44,0,0,0
Greece,2016,45,0,0,1
Greece,2016,46,0,0,0
Greece,2016,47,0,0,0
Greece,2016,48,0,0,0
Greece,2016,49,0,0,0
Greece,2016,50,0,0,0
Greece,2016,51,0,0,7
Greece,2016,52,0,0,42
Greece,2017,1,0,0,95
Greece,2017,2,0,0,128
Greece,2017,3,0,0,137
Greece,2017,4,0,0,104
Greece,2017,5,0,0,102
Greece,2017,6,0,0,59
Greece,2017,7,0,1,1
Greece,2017,8,0,0,23
Greece,2017,9,0,0,0
Greece,2017,10,0,0,1
Greece,2017,11,0,0,0
Greece,2017,12,0,0,1
Greece,2017,13,0,0,3
Greece,2017,14,0,0,0
Greece,2017,16,0,0,0
Greece,2017,17,0,0,0
Greece,2017,18,0,0,0
Greece,2017,19,0,0,0
Greece,2017,40,0,0,0
Greece,2017,41,0,0,0
Greece,2017,42,0,0,1
Greece,2017,43,0,1,0
Greece,2017,44,0,0,0
Greece,2017,45,0,0,0
Greece,2017,46,0,1,0
Greece,2017,47,0,0,0
Greece,2017,48,0,0,0
Greece,2017,49,0,0,0
Greece,2017,50,0,0,0
Greece,2017,51,0,1,1
Greece,2017,52,0,1,0
Japan,2009,1,27,0,13
Japan,2009,2,338,0,124
Japan,2009,3,396,0,148
Japan,2009,4,670,0,202
Japan,2009,5,578,0,179
Japan,2009,6,358,0,116
Japan,2009,7,194,0,90
Japan,2009,8,133,0,74
Japan,2009,9,97,0,55
Japan,2009,10,70,0,35
Japan,2009,11,35,0,30
Japan,2009,12,26,0,10
Japan,2009,13,11,0,10
Japan,2009,14,12,0,19
Japan,2009,15,6,0,15
Japan,2009,16,10,0,15
Japan,2009,17,5,0,24
Japan,2009,18,3,0,73
Japan,2009,19,2,2,68
Japan,2009,20,3,142,63
Japan,2009,21,18,150,326
Japan,2009,22,4,32,138
Japan,2009,23,3,54,47
Japan,2009,24,5,149,47
Japan,2009,25,2,209,37
Japan,2009,26,4,247,26
Japan,2009,27,7,394,22
Japan,2009,28,2,782,35
Japan,2009,29,6,1116,29
Japan,2009,30,1,1011,27
Japan,2009,31,0,748,13
Japan,2009,32,0,1053,7
Japan,2009,33,4,1122,8
Japan,2009,34,3,1512,13
Japan,2009,35,2,1001,5
Japan,2009,36,0,595,4
Japan,2009,37,0,519,2
Japan,2009,38,0,717,3
Japan,2009,39,0,475,2
Japan,2009,40,0,754,1
Japan,2009,41,0,997,2
Japan,2009,42,0,1027,0
Japan,2009,43,0,1399,0
Japan,2009,44,0,1655,1
Japan,2009,45,0,1431,0
Japan,2009,46,0,1554,0
Japan,2009,47,0,1573,0
Japan,2009,48,0,1399,0
Japan,2009,49,0,1424,0
Japan,2009,50,0,1284,0
Japan,2009,51,0,1019,0
Japan,2009,52,0,604,0
Japan,2009,53,0,174,0
Japan,2010,1,0,503,0
Japan,2010,2,0,479,0
Japan,2010,3,0,541,0
Japan,2010,4,0,407,0
Japan,2010,5,0,342,0
Japan,2010,6,0,262,0
Japan,2010,7,0,251,0
Japan,2010,8,0,167,3
Japan,2010,9,0,99,2
Japan,2010,10,0,77,1
Japan,2010,11,0,47,3
Japan,2010,12,0,17,2
Japan,2010,13,0,18,2
Japan,2010,14,0,17,3
Japan,2010,15,0,25,4
Japan,2010,16,0,18,3
Japan,2010,17,0,9,1
Japan,2010,18,0,7,3
Japan,2010,19,0,19,2
Japan,2010,20,0,19,11
Japan,2010,21,0,13,3
Japan,2010,22,0,6,2
Japan,2010,23,0,9,0
Japan,2010,24,0,7,6
Japan,2010,25,0,2,1
Japan,2010,26,0,6,2
Japan,2010,27,0,10,5
Japan,2010,28,0,7,7
Japan,2010,29,0,4,5
Japan,2010,30,0,2,3
Japan,2010,31,0,10,17
Japan,2010,32,0,12,11
Japan,2010,33,0,4,10
Japan,2010,34,0,6,15
Japan,2010,35,0,8,21
Japan,2010,36,0,23,26
Japan,2010,37,0,8,21
Japan,2010,38,0,14,16
Japan,2010,39,0,7,31
Japan,2010,40,0,16,44
Japan,2010,41,0,9,30
Japan,2010,42,0,16,32
Japan,2010,43,0,10,63
Japan,2010,44,0,19,40
Japan,2010,45,0,12,65
Japan,2010,46,0,26,94
Japan,2010,47,0,32,105
Japan,2010,48,0,44,111
Japan,2010,49,0,139,109
Japan,2010,50,0,189,157
Japan,2010,51,0,269,130
Japan,2010,52,0,173,59
Japan,2011,1,0,594,75
Japan,2011,2,0,949,165
Japan,2011,3,0,1354,235
Japan,2011,4,0,847,204
Japan,2011,5,0,607,254
Japan,2011,6,0,335,217
Japan,2011,7,0,207,225
Japan,2011,8,0,145,268
Japan,2011,9,0,91,234
Japan,2011,10,0,71,201
Japan,2011,11,0,17,129
Japan,2011,12,0,9,82
Japan,2011,13,0,2,77
Japan,2011,14,0,2,63
Japan,2011,15,0,2,64
Japan,2011,16,0,3,78
Japan,2011,17,0,2,53
Japan,2011,18,0,0,18
Japan,2011,19,0,1,16
Japan,2011,20,0,0,19
Japan,2011,21,0,0,13
Japan,2011,22,0,0,8
Japan,2011,23,0,0,1
Japan,2011,24,0,0,2
Japan,2011,25,0,0,0
Japan,2011,26,0,0,3
Japan,2011,27,0,0,0
Japan,2011,28,0,0,0
Japan,2011,29,0,0,2
Japan,2011,30,0,0,1
Japan,2011,31,0,0,0
Japan,2011,32,0,1,0
Japan,2011,33,0,1,0
Japan,2011,34,0,0,1
Japan,2011,35,0,0,0
Japan,2011,36,0,0,5
Japan,2011,37,0,0,1
Japan,2011,38,0,0,2
Japan,2011,39,0,0,6
Japan,2011,40,0,0,5
Japan,2011,41,0,1,18
Japan,2011,42,0,1,17
Japan,2011,43,0,0,22
Japan,2011,44,0,0,26
Japan,2011,45,0,0,7
Japan,2011,46,0,0,46
Japan,2011,47,0,0,44
Japan,2011,48,0,0,75
Japan,2011,49,0,0,116
Japan,2011,50,0,0,157
Japan,2011,51,0,1,168
Japan,2011,52,0,1,106
Japan,2012,1,0,1,158
Japan,2012,2,0,0,415
Japan,2012,3,0,1,867
Japan,2012,4,0,0,615
Japan,2012,5,0,0,549
Japan,2012,6,0,1,411
Japan,2012,7,0,1,347
Japan,2012,8,0,1,270
Japan,2012,9,0,0,171
Japan,2012,10,0,0,129
Japan,2012,11,0,1,79
Japan,2012,12,0,0,51
Japan,2012,13,0,0,32
Japan,2012,14,0,1,37
Japan,2012,15,0,1,35
Japan,2012,16,0,0,18
Japan,2012,17,0,1,17
Japan,2012,18,0,0,3
Japan,2012,19,0,0,4
Japan,2012,20,0,0,13
Japan,2012,21,0,0,2
Japan,2012,22,0,0,3
Japan,2012,23,0,0,2
Japan,2012,24,0,0,1
Japan,2012,25,0,1,1
Japan,2012,26,0,0,18
Japan,2012,27,0,0,5
Japan,2012,28,0,0,12
Japan,2012,29,0,0,3
Japan,2012,30,0,0,8
Japan,2012,31,0,1,8
Japan,2012,32,0,0,16
Japan,2012,33,0,0,6
Japan,2012,34,0,0,5
Japan,2012,35,0,0,11
Japan,2012,36,0,0,40
Japan,2012,37,0,9,11
Japan,2012,38,0,0,5
Japan,2012,39,0,2,30
Japan,2012,40,0,0,11
Japan,2012,41,0,0,6
Japan,2012,42,0,0,3
Japan,2012,43,0,0,10
Japan,2012,44,0,1,10
Japan,2012,45,0,2,10
Japan,2012,46,0,1,9
Japan,2012,47,0,1,24
Japan,2012,48,0,1,36
Japan,2012,49,0,0,82
Japan,2012,50,0,3,124
Japan,2012,51,0,3,215
Japan,2012,52,0,5,133
Japan,2013,1,0,2,139
Japan,2013,2,0,8,586
Japan,2013,3,0,17,661
Japan,2013,4,0,14,736
Japan,2013,5,0,5,500
Japan,2013,6,0,10,363
Japan,2013,7,0,8,225
Japan,2013,8,0,10,246
Japan,2013,9,0,4,223
Japan,2013,10,0,7,165
Japan,2013,11,0,3,102
Japan,2013,12,0,5,63
Japan,2013,13,0,2,43
Japan,2013,14,0,1,45
Japan,2013,15,0,2,36
Japan,2013,16,0,4,36
Japan,2013,17,0,4,30
Japan,2013,18,0,3,13
Japan,2013,19,0,2,11
Japan,2013,20,0,3,15
Japan,2013,21,0,4,5
Japan,2013,22,0,4,5
Japan,2013,23,0,4,5
Japan,2013,24,0,1,5
Japan,2013,25,0,1,0
Japan,2013,26,0,1,1
Japan,2013,27,0,0,2
Japan,2013,28,0,2,5
Japan,2013,29,0,0,0
Japan,2013,30,0,0,0
Japan,2013,31,0,1,2
Japan,2013,32,0,1,1
Japan,2013,33,0,0,1
Japan,2013,34,0,0,1
Japan,2013,35,0,0,1
Japan,2013,36,0,2,2
Japan,2013,37,0,1,2
Japan,2013,38,0,7,1
Japan,2013,39,0,4,2
Japan,2013,40,0,0,14
Japan,2013,41,0,0,10
Japan,2013,42,0,0,5
Japan,2013,43,0,0,4
Japan,2013,44,0,2,6
Japan,2013,45,0,1,12
Japan,2013,46,0,4,11
Japan,2013,47,0,16,22
Japan,2013,48,0,10,73
Japan,2013,49,0,27,57
Japan,2013,50,0,22,55
Japan,2013,51,0,53,67
Japan,2013,52,0,35,58
Japan,2014,1,0,32,19
Japan,2014,2,0,241,148
Japan,2014,3,0,371,183
Japan,2014,4,0,546,240
Japan,2014,5,0,501,164
Japan,2014,6,0,371,125
Japan,2014,7,0,245,68
Japan,2014,8,0,257,47
Japan,2014,9,0,217,74
Japan,2014,10,0,142,50
Japan,2014,11,0,141,60
Japan,2014,12,0,69,37
Japan,2014,13,0,58,22
Japan,2014,14,0,32,16
Japan,2014,15,0,28,8
Japan,2014,16,0,22,18
Japan,2014,17,0,16,5
Japan,2014,18,0,7,5
Japan,2014,19,0,2,4
Japan,2014,20,0,6,4
Japan,2014,21,0,0,8
Japan,2014,22,0,5,2
Japan,2014,23,0,1,0
Japan,2014,24,0,1,1
Japan,2014,25,0,0,3
Japan,2014,26,0,0,1
Japan,2014,27,0,0,1
Japan,2014,28,0,0,0
Japan,2014,29,0,1,3
Japan,2014,30,0,0,1
Japan,2014,31,0,0,1
Japan,2014,32,0,0,2
Japan,2014,33,0,0,2
Japan,2014,34,0,1,3
Japan,2014,35,0,0,6
Japan,2014,36,0,0,5
Japan,2014,37,0,1,12
Japan,2014,38,0,3,7
Japan,2014,39,0,2,11
Japan,2014,40,0,0,16
Japan,2014,41,0,0,3
Japan,2014,42,0,0,5
Japan,2014,43,0,0,11
Japan,2014,44,0,1,26
Japan,2014,45,0,3,26
Japan,2014,46,0,0,78
Japan,2014,47,0,0,108
Japan,2014,48,0,1,191
Japan,2014,49,0,0,301
Japan,2014,50,0,3,373
Japan,2014,51,0,1,523
Japan,2014,52,0,1,373
Japan,2015,1,0,0,71
Japan,2015,2,0,2,594
Japan,2015,3,0,2,479
Japan,2015,4,0,3,483
Japan,2015,5,0,4,373
Japan,2015,6,0,4,273
Japan,2015,7,0,5,173
Japan,2015,8,0,4,209
Japan,2015,9,0,5,113
Japan,2015,10,0,0,94
Japan,2015,11,0,5,79
Japan,2015,12,0,2,67
Japan,2015,13,0,2,36
Japan,2015,14,0,1,27
Japan,2015,15,0,1,14
Japan,2015,16,0,2,22
Japan,2015,17,0,1,12
Japan,2015,18,0,0,5
Japan,2015,19,0,0,2
Japan,2015,20,0,0,3
Japan,2015,21,0,0,1
Japan,2015,22,0,0,2
Japan,2015,23,0,0,1
Japan,2015,24,0,0,2
Japan,2015,25,0,0,2
Japan,2015,26,0,0,6
Japan,2015,27,0,0,1
Japan,2015,28,0,0,5
Japan,2015,29,0,1,0
Japan,2015,30,0,0,1
Japan,2015,31,0,0,1
Japan,2015,32,0,0,2
Japan,2015,33,0,0,2
Japan,2015,34,0,0,2
Japan,2015,35,0,7,1
Japan,2015,36,0,15,11
Japan,2015,37,0,6,3
Japan,2015,38,0,18,1
Japan,2015,39,0,6,0
Japan,2015,40,0,6,5
Japan,2015,41,0,0,11
Japan,2015,42,0,0,5
Japan,2015,43,0,39,10
Japan,2015,44,0,4,4
Japan,2015,45,0,9,14
Japan,2015,46,0,6,7
Japan,2015,47,0,24,11
Japan,2015,48,0,15,12
Japan,2015,49,0,40,15
Japan,2015,50,0,49,19
Japan,2015,51,0,54,16
Japan,2015,52,0,87,26
Japan,2015,53,0,83,7
Japan,2016,1,0,338,29
Japan,2016,2,0,734,35
Japan,2016,3,0,1063,78
Japan,2016,4,0,1189,45
Japan,2016,5,0,1254,41
Japan,2016,6,0,782,24
Japan,2016,7,0,736,27
Japan,2016,8,0,560,25
Japan,2016,9,0,455,15
Japan,2016,10,0,328,18
Japan,2016,11,0,232,12
Japan,2016,12,0,102,13
Japan,2016,13,0,163,9
Japan,2016,14,0,122,13
Japan,2016,15,0,95,9
Japan,2016,16,0,36,8
Japan,2016,17,0,32,3
Japan,2016,18,0,33,2
Japan,2016,19,0,19,3
Japan,2016,20,0,6,0
Japan,2016,21,0,4,2
Japan,2016,22,0,3,5
Japan,2016,23,0,0,1
Japan,2016,24,0,0,2
Japan,2016,25,0,1,6
Japan,2016,26,0,0,0
Japan,2016,27,0,0,4
Japan,2016,28,0,1,4
Japan,2016,29,0,0,1
Japan,2016,30,0,1,6
Japan,2016,31,0,8,3
Japan,2016,32,0,1,8
Japan,2016,33,0,2,3
Japan,2016,34,0,1,2
Japan,2016,35,0,0,5
Japan,2016,36,0,1,18
Japan,2016,37,0,9,16
Japan,2016,38,0,0,33
Japan,2016,39,0,5,16
Japan,2016,40,0,3,26
Japan,2016,41,0,5,30
Japan,2016,42,0,5,61
Japan,2016,43,0,2,80
Japan,2016,44,0,11,84
Japan,2016,45,0,11,95
Japan,2016,46,0,16,162
Japan,2016,47,0,5,152
Japan,2016,48,0,7,257
Japan,2016,49,0,17,276
Japan,2016,50,0,12,313
Japan,2016,51,0,8,367
Japan,2016,52,0,3,202
Japan,2017,1,0,4,327
Japan,2017,2,0,9,482
Japan,2017,3,0,11,683
Japan,2017,4,0,6,581
Japan,2017,5,0,11,517
Japan,2017,6,0,3,455
Japan,2017,7,0,12,434
Japan,2017,8,0,5,365
Japan,2017,9,0,7,308
Japan,2017,10,0,12,258
Japan,2017,11,0,15,235
Japan,2017,12,0,8,157
Japan,2017,13,0,10,142
Japan,2017,14,0,11,104
Japan,2017,15,0,9,103
Japan,2017,16,0,5,78
Japan,2017,17,0,10,42
Japan,2017,18,0,4,30
Japan,2017,19,0,3,23
Japan,2017,20,0,5,16
Japan,2017,21,0,4,5
Japan,2017,22,0,2,5
Japan,2017,23,0,2,6
Japan,2017,24,0,1,7
Japan,2017,25,0,4,4
Japan,2017,26,0,3,5
Japan,2017,27,0,4,10
Japan,2017,28,0,5,5
Japan,2017,29,0,6,6
Japan,2017,30,0,10,7
Japan,2017,31,0,15,12
Japan,2017,32,0,8,16
Japan,2017,33,0,9,15
Japan,2017,34,0,16,8
Japan,2017,35,0,20,10
Japan,2017,36,0,15,16
Japan,2017,37,0,23,17
Japan,2017,38,0,7,11
Japan,2017,39,0,8,10
Japan,2017,40,0,13,12
Japan,2017,41,0,5,13
Japan,2017,42,0,11,22
Japan,2017,43,0,24,11
Japan,2017,44,0,15,19
Japan,2017,45,0,33,12
Japan,2017,46,0,66,25
Japan,2017,47,0,123,30
Japan,2017,48,0,145,46
Japan,2017,49,0,220,48
Japan,2017,50,0,248,61
Japan,2017,51,0,271,67
Japan,2017,52,0,165,66
Peru,2009,1,,,
Peru,2009,2,,,
Peru,2009,3,,,
Peru,2009,4,,,
Peru,2009,5,,,
Peru,2009,6,,,
Peru,2009,7,,,
Peru,2009,8,,,
Peru,2009,9,,,
Peru,2009,10,,,
Peru,2009,11,,,
Peru,2009,12,,,
Peru,2009,14,,,
Peru,2009,15,,,
Peru,2009,16,,,
Peru,2009,17,,,
Peru,2009,18,,,
Peru,2009,19,,,
Peru,2009,20,3,,
Peru,2009,21,25,,
Peru,2009,22,12,,
Peru,2010,1,0,31,0
Peru,2010,2,0,37,0
Peru,2010,3,0,39,0
Peru,2010,4,0,24,0
Peru,2010,5,0,16,0
Peru,2010,6,0,15,0
Peru,2010,7,0,20,0
Peru,2010,8,0,9,0
Peru,2010,9,0,7,0
Peru,2010,10,0,7,0
Peru,2010,11,0,4,0
Peru,2010,12,0,7,0
Peru,2010,13,0,4,0
Peru,2010,14,0,5,0
Peru,2010,15,0,3,0
Peru,2010,16,0,3,0
Peru,2010,17,0,0,0
Peru,2010,18,0,4,0
Peru,2010,19,0,6,0
Peru,2010,20,0,10,0
Peru,2010,21,0,12,0
Peru,2010,22,0,6,0
Peru,2010,23,0,29,0
Peru,2010,24,0,47,0
Peru,2010,25,0,55,0
Peru,2010,26,0,43,0
Peru,2010,27,0,42,0
Peru,2010,28,0,26,0
Peru,2010,29,0,23,0
Peru,2010,30,0,14,0
Peru,2010,31,0,13,0
Peru,2010,32,0,4,0
Peru,2010,33,0,8,0
Peru,2010,34,0,8,0
Peru,2010,35,0,5,0
Peru,2010,36,0,2,0
Peru,2010,37,0,8,0
Peru,2010,38,0,6,0
Peru,2010,39,0,4,0
Peru,2010,40,0,1,0
Peru,2010,41,0,0,0
Peru,2010,42,0,2,0
Peru,2010,43,0,1,0
Peru,2010,44,0,1,0
Peru,2010,45,0,0,0
Peru,2010,46,0,0,0
Peru,2010,47,0,0,0
Peru,2010,48,0,0,0
Peru,2010,49,0,0,0
Peru,2010,50,0,0,0
Peru,2010,51,0,0,0
Peru,2010,52,0,0,0
Peru,2011,1,0,0,3
Peru,2011,2,0,0,7
Peru,2011,3,0,0,1
Peru,2011,4,0,1,3
Peru,2011,5,0,0,2
Peru,2011,6,0,0,3
Peru,2011,7,0,0,0
Peru,2011,8,0,0,0
Peru,2011,9,0,0,3
Peru,2011,10,0,1,0
Peru,2011,11,0,7,0
Peru,2011,12,0,0,0
Peru,2011,13,0,0,0
Peru,2011,14,0,0,0
Peru,2011,15,0,0,0
Peru,2011,16,0,0,0
Peru,2011,17,0,0,0
Peru,2011,18,0,4,0
Peru,2011,19,0,0,0
Peru,2011,20,0,1,0
Peru,2011,21,0,0,0
Peru,2011,22,0,0,4
Peru,2011,23,0,0,0
Peru,2011,24,0,0,0
Peru,2011,25,0,0,1
Peru,2011,26,0,0,0
Peru,2011,27,0,0,0
Peru,2011,28,0,0,0
Peru,2011,29,0,0,0
Peru,2011,30,0,0,1
Peru,2011,31,0,0,8
Peru,2011,32,0,1,15
Peru,2011,33,0,0,10
Peru,2011,34,0,0,7
Peru,2011,35,0,0,4
Peru,2011,36,0,0,26
Peru,2011,37,0,1,13
Peru,2011,38,0,4,17
Peru,2011,39,0,0,20
Peru,2011,40,0,1,7
Peru,2011,41,0,0,3
Peru,2011,42,0,1,14
Peru,2011,43,0,9,23
Peru,2011,44,0,0,7
Peru,2011,45,0,4,7
Peru,2011,46,0,4,5
Peru,2011,47,0,3,3
Peru,2011,48,0,1,4
Peru,2011,49,0,2,0
Peru,2011,50,0,2,1
Peru,2011,51,0,2,0
Peru,2011,52,0,6,3
Peru,2012,1,0,0,2
Peru,2012,2,0,0,5
Peru,2012,3,0,0,2
Peru,2012,4,0,0,1
Peru,2012,5,0,0,3
Peru,2012,6,0,0,2
Peru,2012,7,0,0,1
Peru,2012,8,0,0,2
Peru,2012,9,0,0,0
Peru,2012,10,0,2,3
Peru,2012,11,0,1,8
Peru,2012,12,0,0,11
Peru,2012,13,0,0,10
Peru,2012,14,0,1,1
Peru,2012,15,0,0,2
Peru,2012,16,0,0,2
Peru,2012,17,0,0,5
Peru,2012,18,0,0,2
Peru,2012,19,0,0,1
Peru,2012,20,0,2,3
Peru,2012,21,0,0,2
Peru,2012,22,0,1,0
Peru,2012,23,0,2,1
Peru,2012,24,0,2,1
Peru,2012,25,0,1,0
Peru,2012,26,0,1,0
Peru,2012,27,0,2,1
Peru,2012,28,0,1,2
Peru,2012,29,0,1,1
Peru,2012,30,0,3,0
Peru,2012,31,0,1,0
Peru,2012,32,0,0,1
Peru,2012,33,0,1,3
Peru,2012,34,0,1,0
Peru,2012,35,0,0,0
Peru,2012,36,0,0,0
Peru,2012,37,0,0,0
Peru,2012,38,0,1,0
Peru,2012,39,0,2,0
Peru,2012,40,0,0,0
Peru,2012,41,0,2,1
Peru,2012,42,0,0,0
Peru,2012,43,0,3,0
Peru,2012,44,0,1,0
Peru,2012,45,0,0,0
Peru,2012,46,0,3,0
Peru,2012,47,0,1,0
Peru,2012,48,0,3,0
Peru,2012,49,0,0,1
Peru,2012,50,0,1,0
Peru,2012,51,0,0,2
Peru,2012,52,0,0,1
Peru,2013,1,0,0,4
Peru,2013,2,0,1,2
Peru,2013,3,0,0,9
Peru,2013,4,0,0,2
Peru,2013,5,0,1,5
Peru,2013,6,0,0,5
Peru,2013,7,0,4,0
